STATION;LATITUDE;LONGITUDE;ALTITUDE;MOIS;JOUR;HEURE;T2m;T-1m;Hur;Hus;RR;FF;DD;Tc;Tr;Hs;Os;Os_2;Rgh;Rdn;Rdi;Ne;Ps
MACON;46.2945;4.7943;219;11;19;21;4.443;10.609;73.422;0.004;0;2;355.721;-8.891;0.109;-49.971;119.282;119.282;0;0;0;17.334;1000.257
MACON;46.2945;4.7943;219;11;19;22;3.6;10.602;68.949;0.003;0;1.998;352.033;-12.46;-1.56;-58.027;139.185;139.185;0;0;0;2;1001.044
MACON;46.2945;4.7943;219;11;19;23;3.592;10.594;69.918;0.003;0;1.968;353.708;-12.221;-1.378;-62.828;166.363;166.363;0;0;0;3.148;1001.063
MACON;46.2945;4.7943;219;11;20;0;4.179;10.587;63.958;0.003;0;2.013;344.945;-12.442;-2.027;-62.492;197.395;-162.605;0;0;0;0;1000.513
MACON;46.2945;4.7943;219;11;20;1;3.761;10.58;62.23;0.003;0;2.003;337.422;-13.246;-2.793;-57.184;223.695;-136.305;0;0;0;0;1000.513
MACON;46.2945;4.7943;219;11;20;2;3.367;10.572;65.537;0.003;0;1.977;330.886;-13.433;-2.47;-48.871;242.827;-117.173;0;0;0;0;999.737
MACON;46.2945;4.7943;219;11;20;3;3.556;10.565;60.134;0.003;0;0.974;334.978;-11.763;-3.446;-39.149;257.138;-102.862;0;0;0;14.781;998.437
MACON;46.2945;4.7943;219;11;20;4;2.225;10.557;70.565;0.003;0;1.008;1.143;-12.671;-2.566;-28.885;268.871;-91.129;0;0;0;14;999.349
MACON;46.2945;4.7943;219;11;20;5;0.761;10.55;81.147;0.003;0;0.011;49.805;-14.311;-2.098;-18.571;279.42;-80.58;0;0;0;10.102;999.269
MACON;46.2945;4.7943;219;11;20;6;0.712;10.543;88.986;0.004;0;0;113.077;-13.26;-0.892;-8.56;289.67;-70.33;0;0;0;14.052;998.331
MACON;46.2945;4.7943;219;11;20;7;0.541;10.535;87.126;0.003;0;1.049;162.884;-19.004;-1.349;1.194;300.251;-59.749;36.082;0;36.082;7.273;999.832
MACON;46.2945;4.7943;219;11;20;8;1.071;10.528;87.092;0.004;0;0;147.919;-15.744;-0.833;9.29;311.662;-48.338;120.88;0;120.88;27.401;999.973
MACON;46.2945;4.7943;219;11;20;9;2.979;10.52;84.093;0.004;0;0.994;130.576;-16.629;0.559;16.181;324.269;-35.731;212.203;360.491;113.976;0.238;998.814
MACON;46.2945;4.7943;219;11;20;10;3.989;10.513;77.951;0.004;0;1.02;129.518;-14.775;0.496;21.15;338.209;-21.791;301.345;564.29;109.978;7.944;999.611
MACON;46.2945;4.7943;219;11;20;11;5.922;10.506;72.529;0.004;0;2.03;126.71;-8.693;1.366;23.697;353.224;-6.776;379.732;841.947;72.142;40.586;999.112
MACON;46.2945;4.7943;219;11;20;12;7.19;10.498;69.022;0.004;0;2.008;148.601;-7.354;1.891;23.52;8.623;8.623;304.523;531.578;118.841;39.97;997.028
MACON;46.2945;4.7943;219;11;20;13;7.73;10.491;67.941;0.005;0;1.994;165.049;-7.197;2.187;20.643;23.529;23.529;244.552;465.297;108.623;35.805;997.735
MACON;46.2945;4.7943;219;11;20;14;8.858;10.483;65.855;0.005;0;1.995;158.666;1.048;2.824;15.399;37.3;37.3;88.051;0;88.051;100;996.792
MACON;46.2945;4.7943;219;11;20;15;8.728;10.476;70.05;0.005;0;1.99;135.518;-7.167;3.572;8.302;49.734;49.734;15.526;0;15.526;22.371;995.12
MACON;46.2945;4.7943;219;11;20;16;6.758;10.469;72.78;0.005;0;2.011;104.179;-9.379;2.219;0.194;61.005;61.005;0;0;0;24.633;996.267
MACON;46.2945;4.7943;219;11;20;17;4.713;10.461;82.021;0.004;0;1.002;110.836;-8.02;1.909;-9.815;71.499;71.499;0;0;0;15.336;995.724
MACON;46.2945;4.7943;219;11;20;18;4.717;10.454;87.133;0.005;0;1.016;96.176;-4.596;2.761;-19.889;81.727;81.727;0;0;0;42.362;994.039
MACON;46.2945;4.7943;219;11;20;19;4.212;10.446;86.999;0.005;0;1.005;88.759;-6.438;2.243;-30.228;92.34;92.34;0;0;0;31.955;994.597
MACON;46.2945;4.7943;219;11;20;20;4.348;10.439;90.052;0.005;0;0.984;92.32;-9.037;2.862;-40.474;104.265;104.265;0;0;0;5.423;994.648
MACON;46.2945;4.7943;219;11;20;21;5.433;10.432;82.933;0.005;0;1.993;109.929;-4.054;2.768;-50.108;118.991;118.991;0;0;0;41.077;993.151
MACON;46.2945;4.7943;219;11;20;22;6.75;10.424;89.982;0.006;0;2.02;146.783;3.995;5.223;-58.197;138.888;138.888;0;0;0;100;994.243
MACON;46.2945;4.7943;219;11;20;23;8.324;10.417;93.329;0.006;0;4.01;177.305;5.96;7.31;-63.039;166.156;166.156;0;0;0;99.99;994.249
MACON;46.2945;4.7943;219;11;21;0;10.414;10.409;92.931;0.007;0;4.966;182.818;2.966;9.32;-62.723;197.382;-162.618;0;0;0;38.183;993.736
MACON;46.2945;4.7943;219;11;21;1;9.724;10.402;93.979;0.007;0;3.96;180.282;-0.379;8.801;-57.405;223.816;-136.184;0;0;0;11.691;993.168
MACON;46.2945;4.7943;219;11;21;2;9.301;10.395;93.019;0.007;0;4.035;180.24;2.36;8.23;-49.077;242.984;-117.016;0;0;0;47.671;992.369
MACON;46.2945;4.7943;219;11;21;3;9.445;10.387;94.944;0.007;0;2.975;180.668;0.638;8.676;-39.345;257.293;-102.707;0;0;0;25.883;990.274
MACON;46.2945;4.7943;219;11;21;4;9.216;10.38;92.921;0.007;0;2.953;176.366;1.758;8.131;-29.077;269.014;-90.986;0;0;0;42.5;992.43
MACON;46.2945;4.7943;219;11;21;5;9;10.373;94.031;0.007;0;3.002;171.077;2.566;8.091;-18.765;279.549;-80.451;0;0;0;53.537;992.504
MACON;46.2945;4.7943;219;11;21;6;10.246;10.365;92.955;0.007;0;4.03;174.94;4.404;9.157;-8.76;289.783;-70.217;0;0;0;56.566;990.508
MACON;46.2945;4.7943;219;11;21;7;11.085;10.358;91.975;0.008;0;4.133;175.91;-0.586;9.83;1.009;300.348;-59.652;27.173;0;27.173;39.358;991.599
MACON;46.2945;4.7943;219;11;21;8;12.992;10.35;90.005;0.009;0;5.96;173.664;1.941;11.39;9.075;311.737;-48.263;97.356;0;97.356;40.398;990.163
MACON;46.2945;4.7943;219;11;21;9;13.047;10.343;83.918;0.008;0;7.091;174.926;1.895;10.39;15.958;324.314;-35.686;186.205;228.742;124.749;43.683;989.463
MACON;46.2945;4.7943;219;11;21;10;15.076;10.336;75.036;0.008;0;7.982;172.447;8.473;10.683;20.922;338.214;-21.786;329.481;744.763;79.702;96.553;989.633
MACON;46.2945;4.7943;219;11;21;11;14.589;10.328;72.026;0.008;0;7.99;174.44;8.055;9.601;23.472;353.182;-6.818;349.037;712.206;91.418;99.99;989.314
MACON;46.2945;4.7943;219;11;21;12;14.673;10.321;71.868;0.008;0;9.433;176.385;8.148;9.65;23.308;8.534;8.534;331.747;701.153;89.224;99.988;987.991
MACON;46.2945;4.7943;219;11;21;13;14.519;10.313;69.792;0.007;0;9.248;177.565;7.875;9.066;20.449;23.401;23.401;188.025;175.613;137.279;100;988.093
MACON;46.2945;4.7943;219;11;21;14;14.791;10.306;69.992;0.007;0;7.76;177.954;8.196;9.369;15.228;37.144;37.144;99.545;0;99.545;99.899;988.296
MACON;46.2945;4.7943;219;11;21;15;14.873;10.299;69.962;0.007;0;7.875;179.733;3.638;9.441;8.155;49.561;49.561;19.254;0;19.254;47.506;987.303
MACON;46.2945;4.7943;219;11;21;16;15.09;10.291;65.819;0.007;0;6.963;182.799;7.046;8.743;0.084;60.819;60.819;0;0;0;85.233;988.716
MACON;46.2945;4.7943;219;11;21;17;13.546;10.284;84.988;0.008;0.245;4.822;189.427;11.843;11.069;-9.931;71.302;71.302;0;0;0;99.988;989.535
MACON;46.2945;4.7943;219;11;21;18;13.182;10.276;91.077;0.009;4.928;6.013;185.446;7.566;11.757;-19.997;81.515;81.515;0;0;0;49.996;988.925
MACON;46.2945;4.7943;219;11;21;19;13.067;10.269;88.136;0.008;2.499;5.995;177.447;11.391;11.147;-30.333;92.107;92.107;0;0;0;100;989.9
MACON;46.2945;4.7943;219;11;21;20;12.538;10.262;88.092;0.008;1.225;7.049;173.328;7.657;10.619;-40.585;104.006;104.006;0;0;0;62.994;989.419
MACON;46.2945;4.7943;219;11;21;21;11.942;10.254;95.063;0.008;1.768;4.988;180.953;10.297;11.176;-50.237;118.702;118.702;0;0;0;100;988.846
MACON;46.2945;4.7943;219;11;21;22;10.587;10.247;96.023;0.008;2.648;4.071;160.794;8.724;9.979;-58.359;138.589;138.589;0;0;0;100;989.518
MACON;46.2945;4.7943;219;11;21;23;12.02;10.239;87.976;0.008;0.2;6.069;171.902;9.807;10.089;-63.243;165.942;165.942;0;0;0;95.956;989.377
MACON;46.2945;4.7943;219;11;22;0;12.027;10.232;93.04;0.008;0.008;5.04;185.693;5.756;10.936;-62.948;197.36;-162.64;0;0;0;45.266;988.585
MACON;46.2945;4.7943;219;11;22;1;11.133;10.225;93.925;0.008;0.267;4.03;172.813;9.301;10.191;-57.623;223.927;-136.073;0;0;0;100;988.908
MACON;46.2945;4.7943;219;11;22;2;10.731;10.217;94.981;0.008;1.612;2.981;180.244;8.86;9.959;-49.28;243.133;-116.867;0;0;0;100;989.276
MACON;46.2945;4.7943;219;11;22;3;10.664;10.21;96.141;0.008;1.443;2.037;196.93;8.818;10.074;-39.538;257.441;-102.559;0;0;0;100;987.868
MACON;46.2945;4.7943;219;11;22;4;10.295;10.203;96.026;0.008;0.578;0.99;164.146;8.376;9.689;-29.268;269.15;-90.85;0;0;0;99.982;989.585
MACON;46.2945;4.7943;219;11;22;5;10.051;10.195;96.114;0.007;1.524;1.993;206.226;8.089;9.46;-18.958;279.671;-80.329;0;0;0;99.966;990.556
MACON;46.2945;4.7943;219;11;22;6;10.285;10.188;97.117;0.008;0.561;1.983;192.204;8.401;9.848;-8.958;289.891;-70.109;0;0;0;100;990.548
MACON;46.2945;4.7943;219;11;22;7;10.176;10.18;96.066;0.008;0;1.987;190.676;-0.604;9.577;0.828;300.438;-59.562;1.138;0;1.138;50;992.824
MACON;46.2945;4.7943;219;11;22;8;10.038;10.173;96.951;0.008;0;1.97;197.511;3.603;9.576;8.864;311.805;-48.195;25.944;0;25.944;100;993.266
MACON;46.2945;4.7943;219;11;22;9;10.616;10.166;97.044;0.008;0;0.96;184.904;4.291;10.166;15.738;324.353;-35.647;72.075;4.754;70.816;100;993.105
MACON;46.2945;4.7943;219;11;22;10;12.674;10.158;87.928;0.008;0;1.009;257.625;6.42;10.725;20.699;338.215;-21.785;122.438;11.584;118.596;100;994.713
MACON;46.2945;4.7943;219;11;22;11;12.762;10.151;79.963;0.007;0;2.001;294.036;-0.513;9.391;23.253;353.137;-6.863;171.011;41.043;156.309;24.54;994.848
MACON;46.2945;4.7943;219;11;22;12;13.047;10.143;73.932;0.007;0;2.992;301.161;-3.013;8.505;23.101;8.443;8.443;246.632;266.269;155.414;0;993.973
MACON;46.2945;4.7943;219;11;22;13;13.875;10.136;70.041;0.007;0;1.971;304.74;-2.163;8.502;20.262;23.273;23.273;187.127;179.822;135.714;0.713;994.744
MACON;46.2945;4.7943;219;11;22;14;13.843;10.129;68.985;0.007;0;1.947;303.086;-1.06;8.247;15.064;36.989;36.989;81.741;0;81.741;13.561;994.86
MACON;46.2945;4.7943;219;11;22;15;13.394;10.121;70.257;0.007;0;1.995;299.39;-2.829;8.087;8.013;49.389;49.389;17.33;0;17.33;0.781;994.231
MACON;46.2945;4.7943;219;11;22;16;13.09;10.114;65.552;0.006;0;1.037;298.817;0.621;6.782;-0.019;60.635;60.635;0;0;0;0.071;995.232
MACON;46.2945;4.7943;219;11;22;17;10.605;10.106;80.969;0.007;0;0.014;281.691;-1.281;7.474;-10.042;71.106;71.106;0;0;0;0.781;995.73
MACON;46.2945;4.7943;219;11;22;18;10.527;10.099;85.898;0.007;0;0;270.758;0.802;8.266;-20.098;81.305;81.305;0;0;0;18.694;995.015
MACON;46.2945;4.7943;219;11;22;19;10.209;10.092;86.063;0.007;0;0.006;254.22;1.491;7.982;-30.432;91.878;91.878;0;0;0;30.316;996.572
MACON;46.2945;4.7943;219;11;22;20;9.639;10.084;89.007;0.007;0;0;304.469;-1.266;7.915;-40.69;103.749;103.749;0;0;0;7.82;996.992
MACON;46.2945;4.7943;219;11;22;21;9.077;10.077;91.955;0.007;0;0.016;150.554;-2.608;7.839;-50.359;118.413;118.413;0;0;0;0;995.758
MACON;46.2945;4.7943;219;11;22;22;8.815;10.069;91.99;0.007;0;0;230.988;1.235;7.585;-58.514;138.288;138.288;0;0;0;43.219;996.678
MACON;46.2945;4.7943;219;11;22;23;8.681;10.062;92.011;0.007;0;0.024;356.903;-2.721;7.456;-63.44;165.721;165.721;0;0;0;4.586;997.154
MACON;46.2945;4.7943;219;11;23;0;8.479;10.055;94.184;0.007;0;1.005;325.858;-2.981;7.598;-63.168;197.329;-162.671;0;0;0;3.171;996.497
MACON;46.2945;4.7943;219;11;23;1;8.453;10.047;91.046;0.006;0;1.031;333.991;-3.514;7.077;-57.836;224.029;-135.971;0;0;0;0.781;996.781
MACON;46.2945;4.7943;219;11;23;2;7.829;10.04;95.048;0.006;0;0;355.45;-4.177;7.085;-49.48;243.274;-116.726;0;0;0;0;996.001
MACON;46.2945;4.7943;219;11;23;3;7.021;10.032;98.99;0.006;0;0;316.511;-5.049;6.873;-39.73;257.581;-102.419;0;0;0;0;994.311
MACON;46.2945;4.7943;219;11;23;4;7.174;10.025;96.042;0.006;0;0.996;316.34;-5.054;6.586;-29.457;269.279;-90.721;0;0;0;0;994.81
MACON;46.2945;4.7943;219;11;23;5;6.387;10.018;97.985;0.006;0;0.016;76.102;-4.245;6.092;-19.148;279.787;-80.213;0;0;0;17.476;994.342
MACON;46.2945;4.7943;219;11;23;6;5.266;10.01;99.986;0.006;0;0;267.811;2.558;5.264;-9.153;289.992;-70.008;0;0;0;100;992.901
MACON;46.2945;4.7943;219;11;23;7;3.277;10.003;99.012;0.005;0;1.006;105.215;-4.322;3.137;0.652;300.523;-59.477;29.164;0;29.164;99.927;993.39
MACON;46.2945;4.7943;219;11;23;8;6.079;9.996;97.861;0.006;0;0;80.965;-1.049;5.766;8.656;311.868;-48.132;70.541;0;70.541;99.976;993.304
MACON;46.2945;4.7943;219;11;23;9;7.009;9.988;99.877;0.006;0;0;105.526;0.112;6.991;15.523;324.387;-35.613;100.603;14.046;96.933;100;993.216
MACON;46.2945;4.7943;219;11;23;10;7.81;9.981;98.073;0.007;0;1.006;121.022;1.003;7.524;20.481;338.21;-21.79;122.966;12.383;118.902;100;994.237
MACON;46.2945;4.7943;219;11;23;11;8.372;9.973;98.868;0.007;0;1.988;142.36;-2.824;8.204;23.04;353.088;-6.912;96.148;4.715;94.475;50.01;992.904
MACON;46.2945;4.7943;219;11;23;12;9.749;9.966;99.804;0.008;0;1.985;192.467;-0.883;9.72;22.901;8.35;8.35;82.446;3.789;81.16;50.914;990.9
MACON;46.2945;4.7943;219;11;23;13;10.608;9.959;98.169;0.008;0;1.96;176.307;0.075;10.33;20.082;23.143;23.143;60.443;2.929;59.614;49.961;990.45
MACON;46.2945;4.7943;219;11;23;14;10.743;9.951;95.029;0.008;0;1.986;176.756;4.25;9.978;14.906;36.835;36.835;52.901;0;52.901;98.5;989.826
MACON;46.2945;4.7943;219;11;23;15;10.908;9.944;97.224;0.008;0;2.026;156.762;4.311;10.485;7.878;49.218;49.218;16.588;0;16.588;95.99;988.803
MACON;46.2945;4.7943;219;11;23;16;9.924;9.936;93.985;0.007;0;0.984;150.237;7.768;9;-0.117;60.453;60.453;0;0;0;98.792;989.052
MACON;46.2945;4.7943;219;11;23;17;8.99;9.929;98.127;0.007;0;0.967;107.494;2.155;8.71;-10.145;70.913;70.913;0;0;0;46.795;989.014
MACON;46.2945;4.7943;219;11;23;18;8.19;9.922;100;0.007;0;0.998;96.145;5.507;8.19;-20.193;81.097;81.097;0;0;0;94.284;988.827
MACON;46.2945;4.7943;219;11;23;19;7.04;9.914;99.954;0.006;0;0;105.113;-0.019;7.033;-30.524;91.65;91.65;0;0;0;50;989.536
MACON;46.2945;4.7943;219;11;23;20;7.101;9.907;97.917;0.006;0;0.022;150.458;4.661;6.794;-40.787;103.495;103.495;0;0;0;100;989.346
MACON;46.2945;4.7943;219;11;23;21;7.011;9.899;100;0.006;0;0.995;111.302;-0.055;7.011;-50.473;118.126;118.126;0;0;0;50;988.341
MACON;46.2945;4.7943;219;11;23;22;6.564;9.892;98.999;0.006;0;0;149.145;-0.835;6.418;-58.661;137.985;137.985;0;0;0;48.543;989.203
MACON;46.2945;4.7943;219;11;23;23;7.296;9.885;97.963;0.006;0;0.003;327.261;4.893;6.995;-63.63;165.493;165.493;0;0;0;100;990.169
MACON;46.2945;4.7943;219;11;24;0;8.005;9.877;100;0.007;0.568;0.985;145.49;5.794;8.005;-63.383;197.288;-162.712;0;0;0;100;990.287
MACON;46.2945;4.7943;219;11;24;1;8.009;9.87;98.06;0.007;0.738;1.04;150.713;3.622;7.721;-58.045;224.121;-135.879;0;0;0;76.6;990.483
MACON;46.2945;4.7943;219;11;24;2;8.415;9.862;94.918;0.007;0.405;1.014;180.764;6.118;7.647;-49.677;243.406;-116.594;0;0;0;99.99;988.82
MACON;46.2945;4.7943;219;11;24;3;8.701;9.855;95.927;0.007;0.323;1.037;102.843;5.56;8.088;-39.919;257.714;-102.286;0;0;0;89.563;987.92
MACON;46.2945;4.7943;219;11;24;4;8.12;9.848;95.95;0.007;0;0;132.174;3.108;7.513;-29.643;269.401;-90.599;0;0;0;70.5;989.487
MACON;46.2945;4.7943;219;11;24;5;8.185;9.84;95.987;0.007;0;0.018;51.094;5.5;7.584;-19.336;279.896;-80.104;0;0;0;95.756;989.804
MACON;46.2945;4.7943;219;11;24;6;7.666;9.833;96.926;0.006;0;0;204.74;5.299;7.209;-9.345;290.087;-69.913;0;0;0;100;989.346
MACON;46.2945;4.7943;219;11;24;7;8.794;9.826;88.929;0.006;0;1.814;285.101;-0.529;7.069;0.48;300.601;-59.399;13.746;0;13.746;74.136;990.092
MACON;46.2945;4.7943;219;11;24;8;10.183;9.818;85.134;0.007;0;2.001;280.781;-3.544;7.797;8.453;311.925;-48.075;41.5;0;41.5;25.854;990.634
MACON;46.2945;4.7943;219;11;24;9;10.547;9.811;92.009;0.007;0.705;2.999;296.277;2.551;9.303;15.312;324.416;-35.584;66.226;0;66.226;82.716;991.389
MACON;46.2945;4.7943;219;11;24;10;11.05;9.803;88.893;0.007;0;1.963;300.268;4.533;9.288;20.268;338.202;-21.798;96.443;5.664;94.604;100;992.818
MACON;46.2945;4.7943;219;11;24;11;11.572;9.796;88.13;0.008;0;2.986;298.672;-3.207;9.674;22.833;353.036;-6.964;235.403;197.811;165.883;6.289;993.888
MACON;46.2945;4.7943;219;11;24;12;12.425;9.789;83.935;0.008;0;3.011;305.208;-1.161;9.784;22.708;8.254;8.254;271.9;411.086;133.667;19.082;993.676
MACON;46.2945;4.7943;219;11;24;13;12.522;9.781;75.752;0.007;0;3.004;308.663;-2.265;8.357;19.909;23.013;23.013;172.756;138.421;133.981;13.498;994.145
MACON;46.2945;4.7943;219;11;24;14;12.292;9.774;73.902;0.007;0;1.979;318.603;-2.777;7.771;14.756;36.681;36.681;92.624;0;92.624;13.378;994.447
MACON;46.2945;4.7943;219;11;24;15;12.235;9.766;77.088;0.007;0;1.96;325.487;-3.869;8.337;7.75;49.049;49.049;19.797;0;19.797;0;994.57
MACON;46.2945;4.7943;219;11;24;16;9.918;9.759;82.787;0.006;0;0;349.924;-2.188;7.129;-0.21;60.273;60.273;0;0;0;0;995.769
MACON;46.2945;4.7943;219;11;24;17;8.975;9.752;90.082;0.007;0;0;288.231;-2.915;7.436;-10.243;70.722;70.722;0;0;0;0;996.171
MACON;46.2945;4.7943;219;11;24;18;8.568;9.744;96.112;0.007;0;0.014;298.403;-3.012;7.984;-20.281;80.892;80.892;0;0;0;0;995.975
MACON;46.2945;4.7943;219;11;24;19;7.704;9.737;95.979;0.006;0;0.983;313.935;-4.285;7.104;-30.61;91.426;91.426;0;0;0;0;997.247
MACON;46.2945;4.7943;219;11;24;20;6.999;9.729;98.005;0.006;0;1.02;323.66;-5.157;6.705;-40.878;103.243;103.243;0;0;0;0;997.378
MACON;46.2945;4.7943;219;11;24;21;7.106;9.722;97.823;0.006;0;0.998;308.816;-5.013;6.785;-50.581;117.84;117.84;0;0;0;0;996.49
MACON;46.2945;4.7943;219;11;24;22;6.307;9.715;96.081;0.006;0;0.969;313.255;3.668;5.729;-58.8;137.681;137.681;0;0;0;100;997.543
MACON;46.2945;4.7943;219;11;24;23;7.079;9.707;97.925;0.006;1.591;0;44.109;4.634;6.774;-63.813;165.258;165.258;0;0;0;99.974;998.138
MACON;46.2945;4.7943;219;11;25;0;6.184;9.7;98.828;0.006;0;0.99;119.567;-4.195;6.013;-63.592;197.237;-162.763;0;0;0;20.208;998.237
MACON;46.2945;4.7943;219;11;25;1;6.955;9.692;93.943;0.006;0;0.029;90.348;-2.721;6.048;-58.251;224.204;-135.796;0;0;0;27.346;998.599
MACON;46.2945;4.7943;219;11;25;2;7.082;9.685;95.958;0.006;0;0.978;187.604;-4.17;6.482;-49.871;243.529;-116.471;0;0;0;9.973;997.846
MACON;46.2945;4.7943;219;11;25;3;7.715;9.678;95.026;0.006;0;1.004;297.59;2.595;6.969;-40.105;257.839;-102.161;0;0;0;70.898;996.841
MACON;46.2945;4.7943;219;11;25;4;7.067;9.67;97.156;0.006;0;0;225.199;4.598;6.647;-29.827;269.516;-90.484;0;0;0;100;999.137
MACON;46.2945;4.7943;219;11;25;5;7.118;9.663;95.959;0.006;0;0;13.36;-1.702;6.517;-19.521;279.998;-80.002;0;0;0;34;999.303
MACON;46.2945;4.7943;219;11;25;6;7.622;9.655;96.002;0.006;0.008;1.006;305.615;5.075;7.025;-9.535;290.175;-69.825;0;0;0;98.447;998.65
MACON;46.2945;4.7943;219;11;25;7;7.682;9.648;93.988;0.006;0;1.97;306.898;-2.966;6.776;0.313;300.673;-59.327;5.554;0;5.554;60.68;999.798
MACON;46.2945;4.7943;219;11;25;8;7.951;9.641;94.993;0.006;0;3.011;307.415;-7.006;7.198;8.252;311.976;-48.024;76.636;0;76.636;14.934;1000.514
MACON;46.2945;4.7943;219;11;25;9;8.314;9.633;94.982;0.007;0;3.022;307.146;-5.406;7.557;15.105;324.438;-35.562;139.712;0;139.712;26.062;1000.163
MACON;46.2945;4.7943;219;11;25;10;9.745;9.626;90.029;0.007;0;2.973;307.599;-3.983;8.188;20.061;338.188;-21.812;171.635;71.1;148.795;23.845;1000.984
MACON;46.2945;4.7943;219;11;25;11;10.269;9.619;88.04;0.007;0;2.992;312.215;-4.269;8.376;22.632;352.98;-7.02;254.936;283.498;156.218;14.78;1000.883
MACON;46.2945;4.7943;219;11;25;12;10.815;9.611;85.799;0.007;0;3.014;306.953;-3.801;8.532;22.521;8.157;8.157;257.477;348.128;141.46;13.488;1000.29
MACON;46.2945;4.7943;219;11;25;13;10.691;9.604;83.347;0.007;0;3.105;304.074;-4.923;7.983;19.742;22.883;22.883;170.655;136.738;132.725;5.938;1000.707
MACON;46.2945;4.7943;219;11;25;14;10.268;9.596;90.79;0.007;0;4.025;305.465;-3.971;8.829;14.612;36.527;36.527;96.681;0;96.681;15.685;1000.5
MACON;46.2945;4.7943;219;11;25;15;9.874;9.589;93.104;0.007;0;3.973;306.021;-5.774;8.812;7.629;48.881;48.881;16.202;0;16.202;0.781;1000.127
MACON;46.2945;4.7943;219;11;25;16;9.319;9.582;87.976;0.007;0;3.013;302.163;-2.595;7.429;-0.922;60.094;60.094;0;0;0;0;1000.667
MACON;46.2945;4.7943;219;11;25;17;8.985;9.574;89.86;0.007;0;4.002;306.445;-2.88;7.411;-10.333;70.533;70.533;0;0;0;0.379;1000.912
MACON;46.2945;4.7943;219;11;25;18;8.839;9.567;91.056;0.007;0;2.966;313.975;-2.54;7.46;-20.362;80.69;80.69;0;0;0;4.887;1000.886
MACON;46.2945;4.7943;219;11;25;19;8.508;9.559;90.219;0.006;0;2.008;309.063;0.816;6.997;-30.689;91.204;91.204;0;0;0;44.219;1001.618
MACON;46.2945;4.7943;219;11;25;20;8.476;9.552;91.965;0.006;0;3.001;299.182;-2.827;7.245;-40.962;102.993;102.993;0;0;0;6.523;1001.639
MACON;46.2945;4.7943;219;11;25;21;8.52;9.545;92.959;0.007;0;1.994;298.692;6.181;7.447;-50.681;117.556;117.556;0;0;0;100;1001.173
MACON;46.2945;4.7943;219;11;25;22;8.595;9.537;89.952;0.006;0;2.014;303.466;6.17;7.04;-58.932;137.376;137.376;0;0;0;100;1001.865
MACON;46.2945;4.7943;219;11;25;23;8.248;9.53;88.967;0.006;0;1.993;305.448;4.039;6.537;-63.989;165.017;165.017;0;0;0;81.984;1002.309
MACON;46.2945;4.7943;219;11;26;0;8.515;9.522;89.965;0.006;0;0.99;297.937;5.745;6.963;-63.795;197.175;-162.825;0;0;0;96.398;1002.36
MACON;46.2945;4.7943;219;11;26;1;7.97;9.515;93.042;0.006;0;1.004;147.071;4.98;6.914;-58.452;224.277;-135.723;0;0;0;93.977;1002.455
MACON;46.2945;4.7943;219;11;26;2;7.404;9.508;94.967;0.006;0;1.009;174.778;3.842;6.651;-50.062;243.644;-116.356;0;0;0;88.296;1002.315
MACON;46.2945;4.7943;219;11;26;3;7.081;9.5;95.937;0.006;0;1.016;176.557;4.253;6.477;-40.289;257.956;-102.044;0;0;0;96.517;1001.211
MACON;46.2945;4.7943;219;11;26;4;6.839;9.493;95.085;0.006;0.006;1.001;189.427;4.264;6.107;-30.009;269.624;-90.376;0;0;0;100;1001.916
MACON;46.2945;4.7943;219;11;26;5;7.154;9.485;96.001;0.006;0;2;163.083;-3.755;6.559;-19.705;280.094;-79.906;0;0;0;13.02;1001.437
MACON;46.2945;4.7943;219;11;26;6;6.927;9.478;96.995;0.006;0.316;1.973;166.163;4.422;6.483;-9.722;290.257;-69.743;0;0;0;99.933;1000.708
MACON;46.2945;4.7943;219;11;26;7;7.089;9.471;95.914;0.006;0.201;1.995;175.562;-0.624;6.482;0.151;300.739;-59.261;2.778;0;2.778;92.374;1001.313
MACON;46.2945;4.7943;219;11;26;8;7.081;9.463;97.64;0.006;0.319;1.985;175.727;-0.33;6.733;8.056;312.021;-47.979;48.193;0;48.193;95.01;1001.423
MACON;46.2945;4.7943;219;11;26;9;7.182;9.456;98.943;0.006;2.32;2.011;184.096;0.215;7.027;14.904;324.456;-35.544;27.479;0;27.479;99.196;1001.315
MACON;46.2945;4.7943;219;11;26;10;7.66;9.449;98.137;0.007;0.42;2.979;182.619;-1.667;7.384;19.859;338.17;-21.83;13.119;0.109;13.084;72.727;1002.065
MACON;46.2945;4.7943;219;11;26;11;8.306;9.441;98.188;0.007;0.364;2.998;189.267;0.366;8.037;22.437;352.921;-7.079;31.537;0.536;31.352;86.244;1001.288
MACON;46.2945;4.7943;219;11;26;12;8.519;9.434;100;0.007;0.228;2.989;185.64;1.9;8.519;22.341;8.058;8.058;46.945;1.295;46.517;99.99;1000.398
MACON;46.2945;4.7943;219;11;26;13;9.334;9.426;97.693;0.007;0;3.005;178.77;2.794;8.987;19.582;22.751;22.751;30.19;0.774;29.977;100;1000.459
MACON;46.2945;4.7943;219;11;26;14;10.276;9.419;97.064;0.008;0.194;2.992;184.757;3.044;9.831;14.475;36.374;36.374;9.959;0;9.959;90;1000.068
